ts,v_front,v_rear,set_left,set_right,meas_fl,meas_fr,meas_rl,meas_rr,stall,event
1788647769.339,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647769.439,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647769.536,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647769.635,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647769.747,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647769.837,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647769.944,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.036,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.141,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.236,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.335,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.440,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.546,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.654,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.751,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.856,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647770.937,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.040,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.139,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.235,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.350,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.441,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.549,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.634,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.734,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.847,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647771.943,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.042,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.140,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.235,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.336,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.444,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.539,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.634,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.738,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.834,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647772.942,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.039,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.136,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.235,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.349,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.454,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.542,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.645,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.742,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.835,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647773.955,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.036,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.137,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.256,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.344,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.434,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.544,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.634,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.735,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.835,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647774.942,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.036,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.134,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.237,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.334,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.449,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.541,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.636,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.736,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.839,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647775.939,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.037,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.144,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.234,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.334,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.448,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.544,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.636,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.739,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.841,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647776.937,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.037,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.144,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.243,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.356,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.436,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.536,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.639,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.747,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.835,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647777.935,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.048,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.134,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.255,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.341,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.437,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.540,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.634,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.761,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.843,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647778.937,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.043,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.148,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.236,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.334,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.439,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.537,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.640,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.739,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.841,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647779.942,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.041,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.136,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.257,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.352,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.435,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.538,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.640,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.744,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.838,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647780.935,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.049,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.138,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.238,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.338,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.438,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.537,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.636,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.746,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.848,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647781.937,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.038,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.148,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.238,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.340,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.436,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.542,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.642,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.754,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.841,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647782.943,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.048,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.138,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.234,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.344,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.439,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.544,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.634,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.734,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.847,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647783.941,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.036,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.147,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.239,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.334,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.439,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.536,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.638,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.739,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.842,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647784.937,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.037,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.136,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.239,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.347,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.449,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.540,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.640,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.740,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.852,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647785.942,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.040,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.147,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.243,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.362,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.471,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.544,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.660,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.734,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.841,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647786.944,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.037,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.147,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.235,41.56,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.352,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.446,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.545,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.637,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.735,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.837,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647787.939,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.034,41.56,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.134,41.53,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.240,41.53,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.336,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.439,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.538,41.53,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.661,41.53,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.748,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.869,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647788.936,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.037,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.142,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.241,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.335,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.435,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.536,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.634,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.734,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.846,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647789.937,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.045,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.142,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.244,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.342,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.446,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.538,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.651,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.737,41.53,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.847,41.53,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647790.937,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.039,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.136,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.238,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.345,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.438,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.545,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.637,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.741,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.836,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647791.936,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.034,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.134,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.244,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.340,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.449,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.542,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.649,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.738,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.837,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647792.936,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.037,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.136,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.239,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.337,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.442,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.536,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.648,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.739,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.838,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647793.937,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.038,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.141,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.242,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.338,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.443,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.547,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.644,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.740,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.842,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647794.963,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.034,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.135,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.265,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.384,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.446,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.554,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.635,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.745,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.849,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647795.938,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.038,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.149,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.248,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.335,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.445,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.543,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.634,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.735,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.842,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647796.938,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.041,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.139,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.235,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.337,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.460,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.536,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.663,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.763,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.848,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647797.947,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.041,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.144,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.247,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.340,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.434,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.549,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.634,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.744,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.847,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647798.950,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.034,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.135,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.234,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.357,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.437,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.537,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.634,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.737,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.852,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647799.937,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.036,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.134,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.253,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.337,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.446,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.534,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.661,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.743,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.856,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647800.960,41.53,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
